"AMA","Recharge Facility","Water User","Year","Group","Data","Variable","deliveries"
"Phoenix","SMRP","Chandler",2016,"USF Deliveries","Recharge","Remaining","0"
"Phoenix","SMRP","Gilbert",2016,"USF Deliveries","Recharge","Delivered","1000"
"Phoenix","SMRP","Gilbert",2016,"USF Deliveries","Recharge","Scheduled","1000"
"Phoenix","SMRP","Gilbert",2016,"USF Deliveries","Recharge","Remaining","0"
"Phoenix","SMRP","Scottsdale",2016,"USF Deliveries","Recharge","Delivered","7372"
"Phoenix","SMRP","Scottsdale",2016,"USF Deliveries","Recharge","Scheduled","7372"
"Phoenix","SMRP","Scottsdale",2016,"USF Deliveries","Recharge","Remaining","0"
"Phoenix","SMRP","Total",2016,"USF Deliveries","Recharge","Delivered","25001"
"Phoenix","SMRP","Total",2016,"USF Deliveries","Recharge","Scheduled","25000"
"Phoenix","SMRP","Total",2016,"USF Deliveries","Recharge","Remaining","-1"
"Pinal","MAR 5","GRIC",2016,"USF Deliveries","Recharge","Delivered","5265"
"Pinal","MAR 5","GRIC",2016,"USF Deliveries","Recharge","Scheduled","5924"
"Pinal","MAR 5","GRIC",2016,"USF Deliveries","Recharge","Remaining","659"
"Pinal","MAR 5","Total",2016,"USF Deliveries","Recharge","Delivered","5265"
"Pinal","MAR 5","Total",2016,"USF Deliveries","Recharge","Scheduled","5924"
"Pinal","MAR 5","Total",2016,"USF Deliveries","Recharge","Remaining","659"
"Tucson","AVRP","AWBA Tucson AMA",2016,"USF Deliveries","Recharge","Delivered","1150"
"Tucson","AVRP","AWBA Tucson AMA",2016,"USF Deliveries","Recharge","Scheduled","1500"
"Tucson","AVRP","AWBA Tucson AMA",2016,"USF Deliveries","Recharge","Remaining","350"
"Tucson","AVRP","Metro DWID",2016,"USF Deliveries","Recharge","Delivered","3995"
"Tucson","AVRP","Metro DWID",2016,"USF Deliveries","Recharge","Scheduled","3950"
"Tucson","AVRP","Metro DWID",2016,"USF Deliveries","Recharge","Remaining","-45"
"Tucson","AVRP","Phoenix",2016,"USF Deliveries","Recharge","Delivered","1500"
"Tucson","AVRP","Phoenix",2016,"USF Deliveries","Recharge","Scheduled","1500"
"Tucson","AVRP","Phoenix",2016,"USF Deliveries","Recharge","Remaining","0"
"Tucson","AVRP","Total",2016,"USF Deliveries","Recharge","Delivered","6645"
"Tucson","AVRP","Total",2016,"USF Deliveries","Recharge","Scheduled","6950"
"Tucson","AVRP","Total",2016,"USF Deliveries","Recharge","Remaining","305"
"Tucson","CAVSARP","Oro Valley",2016,"USF Deliveries","Recharge","Delivered","2300"
"Tucson","CAVSARP","Oro Valley",2016,"USF Deliveries","Recharge","Scheduled","2300"
"Tucson","CAVSARP","Oro Valley",2016,"USF Deliveries","Recharge","Remaining","0"
"Tucson","CAVSARP","Tucson",2016,"USF Deliveries","Recharge","Delivered","54115"
"Tucson","CAVSARP","Tucson",2016,"USF Deliveries","Recharge","Scheduled","53477"
"Tucson","CAVSARP","Tucson",2016,"USF Deliveries","Recharge","Remaining","-638"
"Tucson","CAVSARP","Total",2016,"USF Deliveries","Recharge","Delivered","56415"
"Tucson","CAVSARP","Total",2016,"USF Deliveries","Recharge","Scheduled","55777"
"Tucson","CAVSARP","Total",2016,"USF Deliveries","Recharge","Remaining","-638"
"Tucson","LSCRP","AWBA Tucson AMA",2016,"USF Deliveries","Recharge","Delivered","1850"
"Tucson","LSCRP","AWBA Tucson AMA",2016,"USF Deliveries","Recharge","Scheduled","2040"
"Tucson","LSCRP","AWBA Tucson AMA",2016,"USF Deliveries","Recharge","Remaining","190"
"Tucson","LSCRP","CAGRD",2016,"USF Deliveries","Recharge","Delivered","3291"
"Tucson","LSCRP","CAGRD",2016,"USF Deliveries","Recharge","Scheduled","3291"
"Tucson","LSCRP","CAGRD",2016,"USF Deliveries","Recharge","Remaining","0"
"Tucson","LSCRP","FWID",2016,"USF Deliveries","Recharge","Delivered","2800"
"Tucson","LSCRP","FWID",2016,"USF Deliveries","Recharge","Scheduled","2800"
"Tucson","LSCRP","FWID",2016,"USF Deliveries","Recharge","Remaining","0"
"Tucson","LSCRP","Oro Valley",2016,"USF Deliveries","Recharge","Delivered","3005"
"Tucson","LSCRP","Oro Valley",2016,"USF Deliveries","Recharge","Scheduled","0"
"Tucson","LSCRP","Oro Valley",2016,"USF Deliveries","Recharge","Remaining","-3005"
"Tucson","LSCRP","Tohono O'odham - SX",2016,"USF Deliveries","Recharge","Delivered","43"
"Tucson","LSCRP","Tohono O'odham - SX",2016,"USF Deliveries","Recharge","Scheduled","43"
"Tucson","LSCRP","Tohono O'odham - SX",2016,"USF Deliveries","Recharge","Remaining","0"
"Tucson","LSCRP","Total",2016,"USF Deliveries","Recharge","Delivered","10989"
"Tucson","LSCRP","Total",2016,"USF Deliveries","Recharge","Scheduled","8174"
"Tucson","LSCRP","Total",2016,"USF Deliveries","Recharge","Remaining","-2815"
"Tucson","PMRRP","Oro Valley",2016,"USF Deliveries","Recharge","Delivered","1000"
"Tucson","PMRRP","Oro Valley",2016,"USF Deliveries","Recharge","Scheduled","1000"
"Tucson","PMRRP","Oro Valley",2016,"USF Deliveries","Recharge","Remaining","0"
"Tucson","PMRRP","Spanish Trail WC",2016,"USF Deliveries","Recharge","Delivered","50"
"Tucson","PMRRP","Spanish Trail WC",2016,"USF Deliveries","Recharge","Scheduled","50"
"Tucson","PMRRP","Spanish Trail WC",2016,"USF Deliveries","Recharge","Remaining","0"
"Tucson","PMRRP","Tucson",2016,"USF Deliveries","Recharge","Delivered","25000"
"Tucson","PMRRP","Tucson",2016,"USF Deliveries","Recharge","Scheduled","25000"
"Tucson","PMRRP","Tucson",2016,"USF Deliveries","Recharge","Remaining","0"
"Tucson","PMRRP","Total",2016,"USF Deliveries","Recharge","Delivered","26050"
"Tucson","PMRRP","Total",2016,"USF Deliveries","Recharge","Scheduled","26050"
"Tucson","PMRRP","Total",2016,"USF Deliveries","Recharge","Remaining","0"
"Tucson","SAVSARP","AWBA Tucson AMA",2016,"USF Deliveries","Recharge","Delivered","8160"
"Tucson","SAVSARP","AWBA Tucson AMA",2016,"USF Deliveries","Recharge","Scheduled","8160"
"Tucson","SAVSARP","AWBA Tucson AMA",2016,"USF Deliveries","Recharge","Remaining","0"
"Tucson","SAVSARP","Metro DWID",2016,"USF Deliveries","Recharge","Delivered","50"
"Tucson","SAVSARP","Metro DWID",2016,"USF Deliveries","Recharge","Scheduled","50"
"Tucson","SAVSARP","Metro DWID",2016,"USF Deliveries","Recharge","Remaining","0"
"Tucson","SAVSARP","Pascua Yaqui",2016,"USF Deliveries","Recharge","Delivered","1594"
"Tucson","SAVSARP","Pascua Yaqui",2016,"USF Deliveries","Recharge","Scheduled","1594"
"Tucson","SAVSARP","Pascua Yaqui",2016,"USF Deliveries","Recharge","Remaining","0"
"Tucson","SAVSARP","Phoenix",2016,"USF Deliveries","Recharge","Delivered","4000"
"Tucson","SAVSARP","Phoenix",2016,"USF Deliveries","Recharge","Scheduled","4000"
"Tucson","SAVSARP","Phoenix",2016,"USF Deliveries","Recharge","Remaining","0"
"Tucson","SAVSARP","Tucson",2016,"USF Deliveries","Recharge","Delivered","58101"
"Tucson","SAVSARP","Tucson",2016,"USF Deliveries","Recharge","Scheduled","58069"
"Tucson","SAVSARP","Tucson",2016,"USF Deliveries","Recharge","Remaining","-32"
"Tucson","SAVSARP","Vail WC",2016,"USF Deliveries","Recharge","Delivered","1100"
"Tucson","SAVSARP","Vail WC",2016,"USF Deliveries","Recharge","Scheduled","1100"
"Tucson","SAVSARP","Vail WC",2016,"USF Deliveries","Recharge","Remaining","0"
"Tucson","SAVSARP","Total",2016,"USF Deliveries","Recharge","Delivered","73005"
"Tucson","SAVSARP","Total",2016,"USF Deliveries","Recharge","Scheduled","72973"
"Tucson","SAVSARP","Total",2016,"USF Deliveries","Recharge","Remaining","-32"
"Total",NA,NA,2016,"USF Deliveries","Recharge","Delivered","270415"
"Total",NA,NA,2016,"USF Deliveries","Recharge","Scheduled","267013"
"Total",NA,NA,2016,"USF Deliveries","Recharge","Remaining","-3402"
"Phoenix","MWD","AZWC, White Tank",2017,"GSF Deliveries","Recharge","Delivered","500"
"Phoenix","MWD","AZWC, White Tank",2017,"GSF Deliveries","Recharge","Scheduled","500"
"Phoenix","MWD","AZWC, White Tank",2017,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","MWD","CAGRD",2017,"GSF Deliveries","Recharge","Delivered","3000"
"Phoenix","MWD","CAGRD",2017,"GSF Deliveries","Recharge","Scheduled","3000"
"Phoenix","MWD","CAGRD",2017,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","MWD","Chaparral City WC",2017,"GSF Deliveries","Recharge","Delivered","1600"
"Phoenix","MWD","Chaparral City WC",2017,"GSF Deliveries","Recharge","Scheduled","1600"
"Phoenix","MWD","Chaparral City WC",2017,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","MWD","Del Webb/Pulte",2017,"GSF Deliveries","Recharge","Delivered","1283"
"Phoenix","MWD","Del Webb/Pulte",2017,"GSF Deliveries","Recharge","Scheduled","1283"
"Phoenix","MWD","Del Webb/Pulte",2017,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","MWD","EPCOR, PV",2017,"GSF Deliveries","Recharge","Delivered","3231"
"Phoenix","MWD","EPCOR, PV",2017,"GSF Deliveries","Recharge","Scheduled","3231"
"Phoenix","MWD","EPCOR, PV",2017,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","MWD","EPCOR, SC",2017,"GSF Deliveries","Recharge","Delivered","4189"
"Phoenix","MWD","EPCOR, SC",2017,"GSF Deliveries","Recharge","Scheduled","4189"
"Phoenix","MWD","EPCOR, SC",2017,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","MWD","EPCOR, SCW",2017,"GSF Deliveries","Recharge","Delivered","2372"
"Phoenix","MWD","EPCOR, SCW",2017,"GSF Deliveries","Recharge","Scheduled","2372"
"Phoenix","MWD","EPCOR, SCW",2017,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","MWD","Glendale",2017,"GSF Deliveries","Recharge","Delivered","1800"
"Phoenix","MWD","Glendale",2017,"GSF Deliveries","Recharge","Scheduled","1800"
"Phoenix","MWD","Glendale",2017,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","MWD","Surprise",2017,"GSF Deliveries","Recharge","Delivered","5725"
"Phoenix","MWD","Surprise",2017,"GSF Deliveries","Recharge","Scheduled","5725"
"Phoenix","MWD","Surprise",2017,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","MWD","Total",2017,"GSF Deliveries","Recharge","Delivered","23700"
"Phoenix","MWD","Total",2017,"GSF Deliveries","Recharge","Scheduled","23700"
"Phoenix","MWD","Total",2017,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","NMIDD","CAGRD",2017,"GSF Deliveries","Recharge","Delivered","9000"
"Phoenix","NMIDD","CAGRD",2017,"GSF Deliveries","Recharge","Scheduled","9000"
"Phoenix","NMIDD","CAGRD",2017,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","NMIDD","Chandler",2017,"GSF Deliveries","Recharge","Delivered","1790"
"Phoenix","NMIDD","Chandler",2017,"GSF Deliveries","Recharge","Scheduled","1790"
"Phoenix","NMIDD","Chandler",2017,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","NMIDD","Gilbert",2017,"GSF Deliveries","Recharge","Delivered","14500"
"Phoenix","NMIDD","Gilbert",2017,"GSF Deliveries","Recharge","Scheduled","14500"
"Phoenix","NMIDD","Gilbert",2017,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","NMIDD","GRIC",2017,"GSF Deliveries","Recharge","Delivered","21971"
"Phoenix","NMIDD","GRIC",2017,"GSF Deliveries","Recharge","Scheduled","22000"
"Phoenix","NMIDD","GRIC",2017,"GSF Deliveries","Recharge","Remaining","29"
"Phoenix","NMIDD","Surprise",2017,"GSF Deliveries","Recharge","Delivered","4524"
"Phoenix","NMIDD","Surprise",2017,"GSF Deliveries","Recharge","Scheduled","4524"
"Phoenix","NMIDD","Surprise",2017,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","NMIDD","Tohono O'odham - SX",2017,"GSF Deliveries","Recharge","Delivered","25000"
"Phoenix","NMIDD","Tohono O'odham - SX",2017,"GSF Deliveries","Recharge","Scheduled","25000"
"Phoenix","NMIDD","Tohono O'odham - SX",2017,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","NMIDD","Total",2017,"GSF Deliveries","Recharge","Delivered","76785"
"Phoenix","NMIDD","Total",2017,"GSF Deliveries","Recharge","Scheduled","76814"
"Phoenix","NMIDD","Total",2017,"GSF Deliveries","Recharge","Remaining","29"
"Phoenix","QCID","AWBA Phx AMA",2017,"GSF Deliveries","Recharge","Delivered","2230"
"Phoenix","QCID","AWBA Phx AMA",2017,"GSF Deliveries","Recharge","Scheduled","2230"
"Phoenix","QCID","AWBA Phx AMA",2017,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","QCID","CAGRD",2017,"GSF Deliveries","Recharge","Delivered","3000"
"Phoenix","QCID","CAGRD",2017,"GSF Deliveries","Recharge","Scheduled","3000"
"Phoenix","QCID","CAGRD",2017,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","QCID","Gilbert",2017,"GSF Deliveries","Recharge","Delivered","14188"
"Phoenix","QCID","Gilbert",2017,"GSF Deliveries","Recharge","Scheduled","14198"
"Phoenix","QCID","Gilbert",2017,"GSF Deliveries","Recharge","Remaining","10"
"Phoenix","QCID","Total",2017,"GSF Deliveries","Recharge","Delivered","19418"
"Phoenix","QCID","Total",2017,"GSF Deliveries","Recharge","Scheduled","19428"
"Phoenix","QCID","Total",2017,"GSF Deliveries","Recharge","Remaining","10"
"Phoenix","RWCD","Ak-Chin",2017,"GSF Deliveries","Recharge","Delivered","2806"
"Phoenix","RWCD","Ak-Chin",2017,"GSF Deliveries","Recharge","Scheduled","2806"
"Phoenix","RWCD","Ak-Chin",2017,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","RWCD","ASARCO",2017,"GSF Deliveries","Recharge","Delivered","21000"
"Phoenix","RWCD","ASARCO",2017,"GSF Deliveries","Recharge","Scheduled","21000"
"Phoenix","RWCD","ASARCO",2017,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","RWCD","AZWC, Superstition",2017,"GSF Deliveries","Recharge","Delivered","2400"
"Phoenix","RWCD","AZWC, Superstition",2017,"GSF Deliveries","Recharge","Scheduled","2400"
"Phoenix","RWCD","AZWC, Superstition",2017,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","RWCD","Freeport-Miami",2017,"GSF Deliveries","Recharge","Delivered","2851"
"Phoenix","RWCD","Freeport-Miami",2017,"GSF Deliveries","Recharge","Scheduled","2851"
"Phoenix","RWCD","Freeport-Miami",2017,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","RWCD","Freeport-Morenci",2017,"GSF Deliveries","Recharge","Delivered","12000"
"Phoenix","RWCD","Freeport-Morenci",2017,"GSF Deliveries","Recharge","Scheduled","12000"
"Phoenix","RWCD","Freeport-Morenci",2017,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","RWCD","Gilbert",2017,"GSF Deliveries","Recharge","Delivered","2000"
"Phoenix","RWCD","Gilbert",2017,"GSF Deliveries","Recharge","Scheduled","2000"
"Phoenix","RWCD","Gilbert",2017,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","RWCD","Tonto Hills DWID",2017,"GSF Deliveries","Recharge","Delivered","37"
"Phoenix","RWCD","Tonto Hills DWID",2017,"GSF Deliveries","Recharge","Scheduled","37"
"Phoenix","RWCD","Tonto Hills DWID",2017,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","RWCD","USBR",2017,"GSF Deliveries","Recharge","Delivered","1000"
"Phoenix","RWCD","USBR",2017,"GSF Deliveries","Recharge","Scheduled","1000"
"Phoenix","RWCD","USBR",2017,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","RWCD","WUCFD, Apache Junction",2017,"GSF Deliveries","Recharge","Delivered","634"
"Phoenix","RWCD","WUCFD, Apache Junction",2017,"GSF Deliveries","Recharge","Scheduled","634"
"Phoenix","RWCD","WUCFD, Apache Junction",2017,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","RWCD","Total",2017,"GSF Deliveries","Recharge","Delivered","44728"
"Phoenix","RWCD","Total",2017,"GSF Deliveries","Recharge","Scheduled","44728"
"Phoenix","RWCD","Total",2017,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","SRP","Avondale",2017,"GSF Deliveries","Recharge","Delivered","1442"
"Phoenix","SRP","Avondale",2017,"GSF Deliveries","Recharge","Scheduled","1442"
"Phoenix","SRP","Avondale",2017,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","SRP","Chandler",2017,"GSF Deliveries","Recharge","Delivered","663"
"Phoenix","SRP","Chandler",2017,"GSF Deliveries","Recharge","Scheduled","663"
"Phoenix","SRP","Chandler",2017,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","SRP","Del Webb/Pulte",2017,"GSF Deliveries","Recharge","Delivered","621"
"Phoenix","SRP","Del Webb/Pulte",2017,"GSF Deliveries","Recharge","Scheduled","621"
"Phoenix","SRP","Del Webb/Pulte",2017,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","SRP","Freeport-Miami",2017,"GSF Deliveries","Recharge","Delivered","55"
"Phoenix","SRP","Freeport-Miami",2017,"GSF Deliveries","Recharge","Scheduled","55"
"Phoenix","SRP","Freeport-Miami",2017,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","SRP","Freeport-Morenci",2017,"GSF Deliveries","Recharge","Delivered","2200"
"Phoenix","SRP","Freeport-Morenci",2017,"GSF Deliveries","Recharge","Scheduled","2200"
"Phoenix","SRP","Freeport-Morenci",2017,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","SRP","Gilbert",2017,"GSF Deliveries","Recharge","Delivered","5325"
"Phoenix","SRP","Gilbert",2017,"GSF Deliveries","Recharge","Scheduled","5325"
"Phoenix","SRP","Gilbert",2017,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","SRP","Glendale",2017,"GSF Deliveries","Recharge","Delivered","531"
"Phoenix","SRP","Glendale",2017,"GSF Deliveries","Recharge","Scheduled","531"
"Phoenix","SRP","Glendale",2017,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","SRP","GRIC",2017,"GSF Deliveries","Recharge","Delivered","19951"
"Phoenix","SRP","GRIC",2017,"GSF Deliveries","Recharge","Scheduled","19951"
"Phoenix","SRP","GRIC",2017,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","SRP","Peoria",2017,"GSF Deliveries","Recharge","Delivered","1996"
"Phoenix","SRP","Peoria",2017,"GSF Deliveries","Recharge","Scheduled","1996"
"Phoenix","SRP","Peoria",2017,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","SRP","Phoenix",2017,"GSF Deliveries","Recharge","Delivered","4392"
"Phoenix","SRP","Phoenix",2017,"GSF Deliveries","Recharge","Scheduled","4392"
"Phoenix","SRP","Phoenix",2017,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","SRP","Scottsdale",2017,"GSF Deliveries","Recharge","Delivered","2661"
"Phoenix","SRP","Scottsdale",2017,"GSF Deliveries","Recharge","Scheduled","2661"
"Phoenix","SRP","Scottsdale",2017,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","SRP","WUCFD, Apache Junction",2017,"GSF Deliveries","Recharge","Delivered","107"
"Phoenix","SRP","WUCFD, Apache Junction",2017,"GSF Deliveries","Recharge","Scheduled","107"
"Phoenix","SRP","WUCFD, Apache Junction",2017,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","SRP","Total",2017,"GSF Deliveries","Recharge","Delivered","39944"
"Phoenix","SRP","Total",2017,"GSF Deliveries","Recharge","Scheduled","39944"
"Phoenix","SRP","Total",2017,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","TID","CAGRD",2017,"GSF Deliveries","Recharge","Delivered","10290"
"Phoenix","TID","CAGRD",2017,"GSF Deliveries","Recharge","Scheduled","10303"
"Phoenix","TID","CAGRD",2017,"GSF Deliveries","Recharge","Remaining","13"
"Phoenix","TID","Florence",2017,"GSF Deliveries","Recharge","Delivered","2048"
"Phoenix","TID","Florence",2017,"GSF Deliveries","Recharge","Scheduled","2048"
"Phoenix","TID","Florence",2017,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","TID","Total",2017,"GSF Deliveries","Recharge","Delivered","12338"
"Phoenix","TID","Total",2017,"GSF Deliveries","Recharge","Scheduled","12351"
"Phoenix","TID","Total",2017,"GSF Deliveries","Recharge","Remaining","13"
"Pinal","CAIDD","AWBA Pinal AMA",2017,"GSF Deliveries","Recharge","Delivered","3800"
"Pinal","CAIDD","AWBA Pinal AMA",2017,"GSF Deliveries","Recharge","Scheduled","3800"
"Pinal","CAIDD","AWBA Pinal AMA",2017,"GSF Deliveries","Recharge","Remaining","0"
"Pinal","CAIDD","AZWC, Casa Grande",2017,"GSF Deliveries","Recharge","Delivered","1000"
"Pinal","CAIDD","AZWC, Casa Grande",2017,"GSF Deliveries","Recharge","Scheduled","1000"
"Pinal","CAIDD","AZWC, Casa Grande",2017,"GSF Deliveries","Recharge","Remaining","0"
"Pinal","CAIDD","AZWC, Coolidge",2017,"GSF Deliveries","Recharge","Delivered","1400"
"Pinal","CAIDD","AZWC, Coolidge",2017,"GSF Deliveries","Recharge","Scheduled","1400"
"Pinal","CAIDD","AZWC, Coolidge",2017,"GSF Deliveries","Recharge","Remaining","0"
"Pinal","CAIDD","Eloy",2017,"GSF Deliveries","Recharge","Delivered","1600"
"Pinal","CAIDD","Eloy",2017,"GSF Deliveries","Recharge","Scheduled","1600"
"Pinal","CAIDD","Eloy",2017,"GSF Deliveries","Recharge","Remaining","0"
"Pinal","CAIDD","GRIC",2017,"GSF Deliveries","Recharge","Delivered","28700"
"Pinal","CAIDD","GRIC",2017,"GSF Deliveries","Recharge","Scheduled","28700"
"Pinal","CAIDD","GRIC",2017,"GSF Deliveries","Recharge","Remaining","0"
"Pinal","CAIDD","Total",2017,"GSF Deliveries","Recharge","Delivered","36500"
"Pinal","CAIDD","Total",2017,"GSF Deliveries","Recharge","Scheduled","36500"
"Pinal","CAIDD","Total",2017,"GSF Deliveries","Recharge","Remaining","0"
"Pinal","HIDD","AWBA Pinal AMA",2017,"GSF Deliveries","Recharge","Delivered","3800"
"Pinal","HIDD","AWBA Pinal AMA",2017,"GSF Deliveries","Recharge","Scheduled","3800"
"Pinal","HIDD","AWBA Pinal AMA",2017,"GSF Deliveries","Recharge","Remaining","0"
"Pinal","HIDD","AZWC, Casa Grande",2017,"GSF Deliveries","Recharge","Delivered","1700"
"Pinal","HIDD","AZWC, Casa Grande",2017,"GSF Deliveries","Recharge","Scheduled","1700"
"Pinal","HIDD","AZWC, Casa Grande",2017,"GSF Deliveries","Recharge","Remaining","0"
"Pinal","HIDD","AZWC, Coolidge",2017,"GSF Deliveries","Recharge","Delivered","600"
