"User","Partner","Agreement","Year","Group","Data","Variable","deliveries"
"Scottsdale","GRIC","Lease",2018,"Federal Off-Res","Delivery","Delivered","12000"
"Scottsdale","GRIC","Lease",2018,"Federal Off-Res","Delivery","Scheduled","12000"
"Scottsdale","GRIC","Lease",2018,"Federal Off-Res","Delivery","Remaining","0"
"Scottsdale","SCAT","Lease",2018,"Federal Off-Res","Delivery","Delivered","6000"
"Scottsdale","SCAT","Lease",2018,"Federal Off-Res","Delivery","Scheduled","6000"
"Scottsdale","SCAT","Lease",2018,"Federal Off-Res","Delivery","Remaining","0"
"Scottsdale","SRPMIC","Lease",2018,"Federal Off-Res","Delivery","Delivered","60"
"Scottsdale","SRPMIC","Lease",2018,"Federal Off-Res","Delivery","Scheduled","60"
"Scottsdale","SRPMIC","Lease",2018,"Federal Off-Res","Delivery","Remaining","0"
"Tempe","Tempe","A-RWCD",2018,"Federal Off-Res","Delivery","Delivered","23"
"Tempe","Tempe","A-RWCD",2018,"Federal Off-Res","Delivery","Scheduled","23"
"Tempe","Tempe","A-RWCD",2018,"Federal Off-Res","Delivery","Remaining","0"
"Tempe","Tempe","A-Wellton-Mohawk",2018,"Federal Off-Res","Delivery","Delivered","95"
"Tempe","Tempe","A-Wellton-Mohawk",2018,"Federal Off-Res","Delivery","Scheduled","95"
"Tempe","Tempe","A-Wellton-Mohawk",2018,"Federal Off-Res","Delivery","Remaining","0"
"Tempe","SRPMIC","Lease",2018,"Federal Off-Res","Delivery","Delivered","60"
"Tempe","SRPMIC","Lease",2018,"Federal Off-Res","Delivery","Scheduled","60"
"Tempe","SRPMIC","Lease",2018,"Federal Off-Res","Delivery","Remaining","0"
"Tohono O'odham - ST","Tohono O'odham - ST","Contract",2018,"Federal Off-Res","Delivery","Delivered","1295"
"Tohono O'odham - ST","Tohono O'odham - ST","Contract",2018,"Federal Off-Res","Delivery","Scheduled","1295"
"Tohono O'odham - ST","Tohono O'odham - ST","Contract",2018,"Federal Off-Res","Delivery","Remaining","0"
"Tohono O'odham - SX","Tohono O'odham - SX","Contract",2018,"Federal Off-Res","Delivery","Delivered","33959"
"Tohono O'odham - SX","Tohono O'odham - SX","Contract",2018,"Federal Off-Res","Delivery","Scheduled","34161"
"Tohono O'odham - SX","Tohono O'odham - SX","Contract",2018,"Federal Off-Res","Delivery","Remaining","202"
"Tonto-Apache","Tonto-Apache","Contract",2018,"Federal Off-Res","Delivery","Delivered","0"
"Tonto-Apache","Tonto-Apache","Contract",2018,"Federal Off-Res","Delivery","Scheduled","0"
"Tonto-Apache","Tonto-Apache","Contract",2018,"Federal Off-Res","Delivery","Remaining","0"
"WUCFD, Apache Junction","GRIC","Lease",2018,"Federal Off-Res","Delivery","Delivered","1000"
"WUCFD, Apache Junction","GRIC","Lease",2018,"Federal Off-Res","Delivery","Scheduled","1000"
"WUCFD, Apache Junction","GRIC","Lease",2018,"Federal Off-Res","Delivery","Remaining","0"
"Total",NA,NA,2018,"Federal Off-Res","Delivery","Delivered","408462"
"Total",NA,NA,2018,"Federal Off-Res","Delivery","Scheduled","408400"
"Total",NA,NA,2018,"Federal Off-Res","Delivery","Remaining","-6670"
"ASARCO",NA,"Sub",2018,"M&I Subcontract","Delivery","Delivered","21000"
"ASARCO",NA,"Sub",2018,"M&I Subcontract","Delivery","Scheduled","21000"
"ASARCO",NA,"Sub",2018,"M&I Subcontract","Delivery","Remaining","0"
"Avondale",NA,"Sub",2018,"M&I Subcontract","Delivery","Delivered","5416"
"Avondale",NA,"Sub",2018,"M&I Subcontract","Delivery","Scheduled","5416"
"Avondale",NA,"Sub",2018,"M&I Subcontract","Delivery","Remaining","0"
"AZ State Land",NA,"Sub",2018,"M&I Subcontract","Delivery","Delivered","330"
"AZ State Land",NA,"Sub",2018,"M&I Subcontract","Delivery","Scheduled","400"
"AZ State Land",NA,"Sub",2018,"M&I Subcontract","Delivery","Remaining","70"
"AZWC, Casa Grande",NA,"Sub",2018,"M&I Subcontract","Delivery","Delivered","8656"
"AZWC, Casa Grande",NA,"Sub",2018,"M&I Subcontract","Delivery","Scheduled","8656"
"AZWC, Casa Grande",NA,"Sub",2018,"M&I Subcontract","Delivery","Remaining","0"
"AZWC, Coolidge",NA,"Sub",2018,"M&I Subcontract","Delivery","Delivered","2000"
"AZWC, Coolidge",NA,"Sub",2018,"M&I Subcontract","Delivery","Scheduled","2000"
"AZWC, Coolidge",NA,"Sub",2018,"M&I Subcontract","Delivery","Remaining","0"
"AZWC, Superstition",NA,"Sub",2018,"M&I Subcontract","Delivery","Delivered","6284"
"AZWC, Superstition",NA,"Sub",2018,"M&I Subcontract","Delivery","Scheduled","6285"
"AZWC, Superstition",NA,"Sub",2018,"M&I Subcontract","Delivery","Remaining","1"
"AZWC, White Tank",NA,"Sub",2018,"M&I Subcontract","Delivery","Delivered","625"
"AZWC, White Tank",NA,"Sub",2018,"M&I Subcontract","Delivery","Scheduled","625"
"AZWC, White Tank",NA,"Sub",2018,"M&I Subcontract","Delivery","Remaining","0"
"Buckeye",NA,"Sub",2018,"M&I Subcontract","Delivery","Delivered","294"
"Buckeye",NA,"Sub",2018,"M&I Subcontract","Delivery","Scheduled","294"
"Buckeye",NA,"Sub",2018,"M&I Subcontract","Delivery","Remaining","0"
"CAGRD",NA,"Sub",2018,"M&I Subcontract","Delivery","Delivered","8311"
"CAGRD",NA,"Sub",2018,"M&I Subcontract","Delivery","Scheduled","8311"
"CAGRD",NA,"Sub",2018,"M&I Subcontract","Delivery","Remaining","0"
"Carefree WC",NA,"Sub",2018,"M&I Subcontract","Delivery","Delivered","650"
"Carefree WC",NA,"Sub",2018,"M&I Subcontract","Delivery","Scheduled","650"
"Carefree WC",NA,"Sub",2018,"M&I Subcontract","Delivery","Remaining","0"
"Cave Creek",NA,"Sub",2018,"M&I Subcontract","Delivery","Delivered","1860"
"Cave Creek",NA,"Sub",2018,"M&I Subcontract","Delivery","Scheduled","2150"
"Cave Creek",NA,"Sub",2018,"M&I Subcontract","Delivery","Remaining","290"
"Chandler",NA,"A-CDR",2018,"M&I Subcontract","Delivery","Delivered","2952"
"Chandler",NA,"A-CDR",2018,"M&I Subcontract","Delivery","Scheduled","2952"
"Chandler",NA,"A-CDR",2018,"M&I Subcontract","Delivery","Remaining","0"
"Chandler",NA,"Sub",2018,"M&I Subcontract","Delivery","Delivered","8563"
"Chandler",NA,"Sub",2018,"M&I Subcontract","Delivery","Scheduled","8612"
"Chandler",NA,"Sub",2018,"M&I Subcontract","Delivery","Remaining","49"
"Chaparral City WC",NA,"Sub",2018,"M&I Subcontract","Delivery","Delivered","6796"
"Chaparral City WC",NA,"Sub",2018,"M&I Subcontract","Delivery","Scheduled","6904"
"Chaparral City WC",NA,"Sub",2018,"M&I Subcontract","Delivery","Remaining","108"
"El Mirage",NA,"Sub",2018,"M&I Subcontract","Delivery","Delivered","508"
"El Mirage",NA,"Sub",2018,"M&I Subcontract","Delivery","Scheduled","508"
"El Mirage",NA,"Sub",2018,"M&I Subcontract","Delivery","Remaining","0"
"Eloy",NA,"Sub",2018,"M&I Subcontract","Delivery","Delivered","1663"
"Eloy",NA,"Sub",2018,"M&I Subcontract","Delivery","Scheduled","1671"
"Eloy",NA,"Sub",2018,"M&I Subcontract","Delivery","Remaining","8"
"EPCOR, AF",NA,"Sub",2018,"M&I Subcontract","Delivery","Delivered","10634"
"EPCOR, AF",NA,"Sub",2018,"M&I Subcontract","Delivery","Scheduled","11093"
"EPCOR, AF",NA,"Sub",2018,"M&I Subcontract","Delivery","Remaining","459"
"EPCOR, PV",NA,"Sub",2018,"M&I Subcontract","Delivery","Delivered","3231"
"EPCOR, PV",NA,"Sub",2018,"M&I Subcontract","Delivery","Scheduled","3231"
"EPCOR, PV",NA,"Sub",2018,"M&I Subcontract","Delivery","Remaining","0"
"EPCOR, SC",NA,"Sub",2018,"M&I Subcontract","Delivery","Delivered","4189"
"EPCOR, SC",NA,"Sub",2018,"M&I Subcontract","Delivery","Scheduled","4189"
"EPCOR, SC",NA,"Sub",2018,"M&I Subcontract","Delivery","Remaining","0"
"EPCOR, SCW",NA,"Sub",2018,"M&I Subcontract","Delivery","Delivered","2372"
"EPCOR, SCW",NA,"Sub",2018,"M&I Subcontract","Delivery","Scheduled","2372"
"EPCOR, SCW",NA,"Sub",2018,"M&I Subcontract","Delivery","Remaining","0"
"Florence",NA,"Sub",2018,"M&I Subcontract","Delivery","Delivered","2048"
"Florence",NA,"Sub",2018,"M&I Subcontract","Delivery","Scheduled","2048"
"Florence",NA,"Sub",2018,"M&I Subcontract","Delivery","Remaining","0"
"Freeport-Miami",NA,"Sub",2018,"M&I Subcontract","Delivery","Delivered","2906"
"Freeport-Miami",NA,"Sub",2018,"M&I Subcontract","Delivery","Scheduled","2906"
"Freeport-Miami",NA,"Sub",2018,"M&I Subcontract","Delivery","Remaining","0"
"FWID",NA,"Sub",2018,"M&I Subcontract","Delivery","Delivered","2800"
"FWID",NA,"Sub",2018,"M&I Subcontract","Delivery","Scheduled","2800"
"FWID",NA,"Sub",2018,"M&I Subcontract","Delivery","Remaining","0"
"Gilbert",NA,"Sub",2018,"M&I Subcontract","Delivery","Delivered","7235"
"Gilbert",NA,"Sub",2018,"M&I Subcontract","Delivery","Scheduled","7235"
"Gilbert",NA,"Sub",2018,"M&I Subcontract","Delivery","Remaining","0"
"Glendale",NA,"Sub",2018,"M&I Subcontract","Delivery","Delivered","16937"
"Glendale",NA,"Sub",2018,"M&I Subcontract","Delivery","Scheduled","17236"
"Glendale",NA,"Sub",2018,"M&I Subcontract","Delivery","Remaining","299"
"Marana",NA,"Sub",2018,"M&I Subcontract","Delivery","Delivered","2336"
"Marana",NA,"Sub",2018,"M&I Subcontract","Delivery","Scheduled","2336"
"Marana",NA,"Sub",2018,"M&I Subcontract","Delivery","Remaining","0"
"Maricopa Cty P&R",NA,"Sub",2018,"M&I Subcontract","Delivery","Delivered","568"
"Maricopa Cty P&R",NA,"Sub",2018,"M&I Subcontract","Delivery","Scheduled","595"
"Maricopa Cty P&R",NA,"Sub",2018,"M&I Subcontract","Delivery","Remaining","27"
"Mesa",NA,"A-CDR",2018,"M&I Subcontract","Delivery","Delivered","4924"
"Mesa",NA,"A-CDR",2018,"M&I Subcontract","Delivery","Scheduled","4924"
"Mesa",NA,"A-CDR",2018,"M&I Subcontract","Delivery","Remaining","0"
"Mesa",NA,"Sub",2018,"M&I Subcontract","Delivery","Delivered","36220"
"Mesa",NA,"Sub",2018,"M&I Subcontract","Delivery","Scheduled","37712"
"Mesa",NA,"Sub",2018,"M&I Subcontract","Delivery","Remaining","1492"
"Metro DWID",NA,"Sub",2018,"M&I Subcontract","Delivery","Delivered","13460"
"Metro DWID",NA,"Sub",2018,"M&I Subcontract","Delivery","Scheduled","13460"
"Metro DWID",NA,"Sub",2018,"M&I Subcontract","Delivery","Remaining","0"
"Oro Valley",NA,"Sub",2018,"M&I Subcontract","Delivery","Delivered","10305"
"Oro Valley",NA,"Sub",2018,"M&I Subcontract","Delivery","Scheduled","10305"
"Oro Valley",NA,"Sub",2018,"M&I Subcontract","Delivery","Remaining","0"
"Peoria",NA,"Sub",2018,"M&I Subcontract","Delivery","Delivered","25236"
"Peoria",NA,"Sub",2018,"M&I Subcontract","Delivery","Scheduled","25236"
"Peoria",NA,"Sub",2018,"M&I Subcontract","Delivery","Remaining","0"
"Phoenix",NA,"A-CDR",2018,"M&I Subcontract","Delivery","Delivered","36144"
"Phoenix",NA,"A-CDR",2018,"M&I Subcontract","Delivery","Scheduled","36144"
"Phoenix",NA,"A-CDR",2018,"M&I Subcontract","Delivery","Remaining","0"
"Phoenix",NA,"Sub",2018,"M&I Subcontract","Delivery","Delivered","122204"
"Phoenix",NA,"Sub",2018,"M&I Subcontract","Delivery","Scheduled","122204"
