"AMA","Recharge Facility","Water User","Year","Group","Data","Month","deliveries"
"Phoenix","RWCD","Tonto Hills DWID",2016,"GSF Deliveries","Recharge","Jun","0"
"Phoenix","RWCD","Tonto Hills DWID",2016,"GSF Deliveries","Recharge","Jul","0"
"Phoenix","RWCD","Tonto Hills DWID",2016,"GSF Deliveries","Recharge","Aug","0"
"Phoenix","RWCD","Tonto Hills DWID",2016,"GSF Deliveries","Recharge","Sep","37"
"Phoenix","RWCD","Tonto Hills DWID",2016,"GSF Deliveries","Recharge","Oct","0"
"Phoenix","RWCD","Tonto Hills DWID",2016,"GSF Deliveries","Recharge","Nov","0"
"Phoenix","RWCD","Tonto Hills DWID",2016,"GSF Deliveries","Recharge","Dec","1"
"Phoenix","RWCD","USBR",2016,"GSF Deliveries","Recharge","Jan","0"
"Phoenix","RWCD","USBR",2016,"GSF Deliveries","Recharge","Feb","0"
"Phoenix","RWCD","USBR",2016,"GSF Deliveries","Recharge","Mar","0"
"Phoenix","RWCD","USBR",2016,"GSF Deliveries","Recharge","Apr","0"
"Phoenix","RWCD","USBR",2016,"GSF Deliveries","Recharge","May","0"
"Phoenix","RWCD","USBR",2016,"GSF Deliveries","Recharge","Jun","0"
"Phoenix","RWCD","USBR",2016,"GSF Deliveries","Recharge","Jul","0"
"Phoenix","RWCD","USBR",2016,"GSF Deliveries","Recharge","Aug","0"
"Phoenix","RWCD","USBR",2016,"GSF Deliveries","Recharge","Sep","0"
"Phoenix","RWCD","USBR",2016,"GSF Deliveries","Recharge","Oct","3792"
"Phoenix","RWCD","USBR",2016,"GSF Deliveries","Recharge","Nov","1208"
"Phoenix","RWCD","USBR",2016,"GSF Deliveries","Recharge","Dec","0"
"Phoenix","RWCD","WUCFD, Apache Junction",2016,"GSF Deliveries","Recharge","Jan","0"
"Phoenix","RWCD","WUCFD, Apache Junction",2016,"GSF Deliveries","Recharge","Feb","0"
"Phoenix","RWCD","WUCFD, Apache Junction",2016,"GSF Deliveries","Recharge","Mar","0"
"Phoenix","RWCD","WUCFD, Apache Junction",2016,"GSF Deliveries","Recharge","Apr","0"
"Phoenix","RWCD","WUCFD, Apache Junction",2016,"GSF Deliveries","Recharge","May","0"
"Phoenix","RWCD","WUCFD, Apache Junction",2016,"GSF Deliveries","Recharge","Jun","0"
"Phoenix","RWCD","WUCFD, Apache Junction",2016,"GSF Deliveries","Recharge","Jul","0"
"Phoenix","RWCD","WUCFD, Apache Junction",2016,"GSF Deliveries","Recharge","Aug","0"
"Phoenix","RWCD","WUCFD, Apache Junction",2016,"GSF Deliveries","Recharge","Sep","250"
"Phoenix","RWCD","WUCFD, Apache Junction",2016,"GSF Deliveries","Recharge","Oct","0"
"Phoenix","RWCD","WUCFD, Apache Junction",2016,"GSF Deliveries","Recharge","Nov","0"
"Phoenix","RWCD","WUCFD, Apache Junction",2016,"GSF Deliveries","Recharge","Dec","0"
"Phoenix","RWCD","Total",2016,"GSF Deliveries","Recharge","Jan","798"
"Phoenix","RWCD","Total",2016,"GSF Deliveries","Recharge","Feb","3052"
"Phoenix","RWCD","Total",2016,"GSF Deliveries","Recharge","Mar","4880"
"Phoenix","RWCD","Total",2016,"GSF Deliveries","Recharge","Apr","4272"
"Phoenix","RWCD","Total",2016,"GSF Deliveries","Recharge","May","6818"
"Phoenix","RWCD","Total",2016,"GSF Deliveries","Recharge","Jun","6143"
"Phoenix","RWCD","Total",2016,"GSF Deliveries","Recharge","Jul","2002"
"Phoenix","RWCD","Total",2016,"GSF Deliveries","Recharge","Aug","2926"
"Phoenix","RWCD","Total",2016,"GSF Deliveries","Recharge","Sep","4925"
"Phoenix","RWCD","Total",2016,"GSF Deliveries","Recharge","Oct","4863"
"Phoenix","RWCD","Total",2016,"GSF Deliveries","Recharge","Nov","3113"
"Phoenix","RWCD","Total",2016,"GSF Deliveries","Recharge","Dec","1096"
"Phoenix","SRP","Del Webb/Pulte",2016,"GSF Deliveries","Recharge","Jan","0"
"Phoenix","SRP","Del Webb/Pulte",2016,"GSF Deliveries","Recharge","Feb","0"
"Phoenix","SRP","Del Webb/Pulte",2016,"GSF Deliveries","Recharge","Mar","0"
"Phoenix","SRP","Del Webb/Pulte",2016,"GSF Deliveries","Recharge","Apr","0"
"Phoenix","SRP","Del Webb/Pulte",2016,"GSF Deliveries","Recharge","May","500"
"Phoenix","SRP","Del Webb/Pulte",2016,"GSF Deliveries","Recharge","Jun","2182"
"Phoenix","SRP","Del Webb/Pulte",2016,"GSF Deliveries","Recharge","Jul","3218"
"Phoenix","SRP","Del Webb/Pulte",2016,"GSF Deliveries","Recharge","Aug","0"
"Phoenix","SRP","Del Webb/Pulte",2016,"GSF Deliveries","Recharge","Sep","239"
"Phoenix","SRP","Del Webb/Pulte",2016,"GSF Deliveries","Recharge","Oct","0"
"Phoenix","SRP","Del Webb/Pulte",2016,"GSF Deliveries","Recharge","Nov","0"
"Phoenix","SRP","Del Webb/Pulte",2016,"GSF Deliveries","Recharge","Dec","0"
"Phoenix","SRP","Freeport-Morenci",2016,"GSF Deliveries","Recharge","Jan","0"
"Phoenix","SRP","Freeport-Morenci",2016,"GSF Deliveries","Recharge","Feb","0"
"Phoenix","SRP","Freeport-Morenci",2016,"GSF Deliveries","Recharge","Mar","0"
"Phoenix","SRP","Freeport-Morenci",2016,"GSF Deliveries","Recharge","Apr","0"
"Phoenix","SRP","Freeport-Morenci",2016,"GSF Deliveries","Recharge","May","0"
"Phoenix","SRP","Freeport-Morenci",2016,"GSF Deliveries","Recharge","Jun","3000"
"Phoenix","SRP","Freeport-Morenci",2016,"GSF Deliveries","Recharge","Jul","1500"
"Phoenix","SRP","Freeport-Morenci",2016,"GSF Deliveries","Recharge","Aug","3000"
"Phoenix","SRP","Freeport-Morenci",2016,"GSF Deliveries","Recharge","Sep","2600"
"Phoenix","SRP","Freeport-Morenci",2016,"GSF Deliveries","Recharge","Oct","0"
"Phoenix","SRP","Freeport-Morenci",2016,"GSF Deliveries","Recharge","Nov","0"
"Phoenix","SRP","Freeport-Morenci",2016,"GSF Deliveries","Recharge","Dec","0"
"Phoenix","SRP","Glendale",2016,"GSF Deliveries","Recharge","Jan","0"
"Phoenix","SRP","Glendale",2016,"GSF Deliveries","Recharge","Feb","0"
"Phoenix","SRP","Glendale",2016,"GSF Deliveries","Recharge","Mar","0"
"Phoenix","SRP","Glendale",2016,"GSF Deliveries","Recharge","Apr","0"
"Phoenix","SRP","Glendale",2016,"GSF Deliveries","Recharge","May","0"
"Phoenix","SRP","Glendale",2016,"GSF Deliveries","Recharge","Jun","0"
"Phoenix","SRP","Glendale",2016,"GSF Deliveries","Recharge","Jul","1000"
"Phoenix","SRP","Glendale",2016,"GSF Deliveries","Recharge","Aug","0"
"Phoenix","SRP","Glendale",2016,"GSF Deliveries","Recharge","Sep","0"
"Phoenix","SRP","Glendale",2016,"GSF Deliveries","Recharge","Oct","0"
"Phoenix","SRP","Glendale",2016,"GSF Deliveries","Recharge","Nov","0"
"Phoenix","SRP","Glendale",2016,"GSF Deliveries","Recharge","Dec","0"
"Phoenix","SRP","GRIC",2016,"GSF Deliveries","Recharge","Jan","0"
"Phoenix","SRP","GRIC",2016,"GSF Deliveries","Recharge","Feb","0"
"Phoenix","SRP","GRIC",2016,"GSF Deliveries","Recharge","Mar","2500"
"Phoenix","SRP","GRIC",2016,"GSF Deliveries","Recharge","Apr","2000"
"Phoenix","SRP","GRIC",2016,"GSF Deliveries","Recharge","May","4500"
"Phoenix","SRP","GRIC",2016,"GSF Deliveries","Recharge","Jun","3000"
"Phoenix","SRP","GRIC",2016,"GSF Deliveries","Recharge","Jul","4500"
"Phoenix","SRP","GRIC",2016,"GSF Deliveries","Recharge","Aug","4000"
"Phoenix","SRP","GRIC",2016,"GSF Deliveries","Recharge","Sep","8689"
"Phoenix","SRP","GRIC",2016,"GSF Deliveries","Recharge","Oct","2000"
"Phoenix","SRP","GRIC",2016,"GSF Deliveries","Recharge","Nov","1500"
"Phoenix","SRP","GRIC",2016,"GSF Deliveries","Recharge","Dec","0"
"Phoenix","SRP","Peoria",2016,"GSF Deliveries","Recharge","Jan","0"
"Phoenix","SRP","Peoria",2016,"GSF Deliveries","Recharge","Feb","0"
"Phoenix","SRP","Peoria",2016,"GSF Deliveries","Recharge","Mar","0"
"Phoenix","SRP","Peoria",2016,"GSF Deliveries","Recharge","Apr","0"
"Phoenix","SRP","Peoria",2016,"GSF Deliveries","Recharge","May","0"
"Phoenix","SRP","Peoria",2016,"GSF Deliveries","Recharge","Jun","0"
"Phoenix","SRP","Peoria",2016,"GSF Deliveries","Recharge","Jul","2500"
"Phoenix","SRP","Peoria",2016,"GSF Deliveries","Recharge","Aug","2850"
"Phoenix","SRP","Peoria",2016,"GSF Deliveries","Recharge","Sep","2150"
"Phoenix","SRP","Peoria",2016,"GSF Deliveries","Recharge","Oct","0"
"Phoenix","SRP","Peoria",2016,"GSF Deliveries","Recharge","Nov","0"
"Phoenix","SRP","Peoria",2016,"GSF Deliveries","Recharge","Dec","0"
"Phoenix","SRP","Phoenix",2016,"GSF Deliveries","Recharge","Jan","0"
"Phoenix","SRP","Phoenix",2016,"GSF Deliveries","Recharge","Feb","0"
"Phoenix","SRP","Phoenix",2016,"GSF Deliveries","Recharge","Mar","0"
"Phoenix","SRP","Phoenix",2016,"GSF Deliveries","Recharge","Apr","0"
"Phoenix","SRP","Phoenix",2016,"GSF Deliveries","Recharge","May","0"
"Phoenix","SRP","Phoenix",2016,"GSF Deliveries","Recharge","Jun","0"
"Phoenix","SRP","Phoenix",2016,"GSF Deliveries","Recharge","Jul","4600"
"Phoenix","SRP","Phoenix",2016,"GSF Deliveries","Recharge","Aug","5400"
"Phoenix","SRP","Phoenix",2016,"GSF Deliveries","Recharge","Sep","0"
"Phoenix","SRP","Phoenix",2016,"GSF Deliveries","Recharge","Oct","0"
"Phoenix","SRP","Phoenix",2016,"GSF Deliveries","Recharge","Nov","0"
"Phoenix","SRP","Phoenix",2016,"GSF Deliveries","Recharge","Dec","0"
"Phoenix","SRP","Scottsdale",2016,"GSF Deliveries","Recharge","Jan","0"
"Phoenix","SRP","Scottsdale",2016,"GSF Deliveries","Recharge","Feb","0"
"Phoenix","SRP","Scottsdale",2016,"GSF Deliveries","Recharge","Mar","2500"
"Phoenix","SRP","Scottsdale",2016,"GSF Deliveries","Recharge","Apr","0"
"Phoenix","SRP","Scottsdale",2016,"GSF Deliveries","Recharge","May","0"
"Phoenix","SRP","Scottsdale",2016,"GSF Deliveries","Recharge","Jun","0"
"Phoenix","SRP","Scottsdale",2016,"GSF Deliveries","Recharge","Jul","0"
"Phoenix","SRP","Scottsdale",2016,"GSF Deliveries","Recharge","Aug","0"
"Phoenix","SRP","Scottsdale",2016,"GSF Deliveries","Recharge","Sep","0"
"Phoenix","SRP","Scottsdale",2016,"GSF Deliveries","Recharge","Oct","2200"
"Phoenix","SRP","Scottsdale",2016,"GSF Deliveries","Recharge","Nov","0"
"Phoenix","SRP","Scottsdale",2016,"GSF Deliveries","Recharge","Dec","0"
"Phoenix","SRP","Total",2016,"GSF Deliveries","Recharge","Jan","0"
"Phoenix","SRP","Total",2016,"GSF Deliveries","Recharge","Feb","0"
"Phoenix","SRP","Total",2016,"GSF Deliveries","Recharge","Mar","5000"
"Phoenix","SRP","Total",2016,"GSF Deliveries","Recharge","Apr","2000"
"Phoenix","SRP","Total",2016,"GSF Deliveries","Recharge","May","5000"
"Phoenix","SRP","Total",2016,"GSF Deliveries","Recharge","Jun","8182"
"Phoenix","SRP","Total",2016,"GSF Deliveries","Recharge","Jul","17318"
"Phoenix","SRP","Total",2016,"GSF Deliveries","Recharge","Aug","15250"
"Phoenix","SRP","Total",2016,"GSF Deliveries","Recharge","Sep","13678"
"Phoenix","SRP","Total",2016,"GSF Deliveries","Recharge","Oct","4200"
"Phoenix","SRP","Total",2016,"GSF Deliveries","Recharge","Nov","1500"
"Phoenix","SRP","Total",2016,"GSF Deliveries","Recharge","Dec","0"
"Phoenix","TID","CAGRD",2016,"GSF Deliveries","Recharge","Jan","188"
"Phoenix","TID","CAGRD",2016,"GSF Deliveries","Recharge","Feb","931"
"Phoenix","TID","CAGRD",2016,"GSF Deliveries","Recharge","Mar","1504"
"Phoenix","TID","CAGRD",2016,"GSF Deliveries","Recharge","Apr","1810"
"Phoenix","TID","CAGRD",2016,"GSF Deliveries","Recharge","May","1984"
"Phoenix","TID","CAGRD",2016,"GSF Deliveries","Recharge","Jun","2025"
"Phoenix","TID","CAGRD",2016,"GSF Deliveries","Recharge","Jul","2034"
"Phoenix","TID","CAGRD",2016,"GSF Deliveries","Recharge","Aug","2073"
"Phoenix","TID","CAGRD",2016,"GSF Deliveries","Recharge","Sep","1259"
"Phoenix","TID","CAGRD",2016,"GSF Deliveries","Recharge","Oct","629"
"Phoenix","TID","CAGRD",2016,"GSF Deliveries","Recharge","Nov","0"
"Phoenix","TID","CAGRD",2016,"GSF Deliveries","Recharge","Dec","202"
"Phoenix","TID","Total",2016,"GSF Deliveries","Recharge","Jan","188"
"Phoenix","TID","Total",2016,"GSF Deliveries","Recharge","Feb","931"
"Phoenix","TID","Total",2016,"GSF Deliveries","Recharge","Mar","1504"
"Phoenix","TID","Total",2016,"GSF Deliveries","Recharge","Apr","1810"
"Phoenix","TID","Total",2016,"GSF Deliveries","Recharge","May","1984"
"Phoenix","TID","Total",2016,"GSF Deliveries","Recharge","Jun","2025"
"Phoenix","TID","Total",2016,"GSF Deliveries","Recharge","Jul","2034"
"Phoenix","TID","Total",2016,"GSF Deliveries","Recharge","Aug","2073"
"Phoenix","TID","Total",2016,"GSF Deliveries","Recharge","Sep","1259"
"Phoenix","TID","Total",2016,"GSF Deliveries","Recharge","Oct","629"
"Phoenix","TID","Total",2016,"GSF Deliveries","Recharge","Nov","0"
"Phoenix","TID","Total",2016,"GSF Deliveries","Recharge","Dec","202"
"Pinal","CAIDD","AWBA Pinal AMA",2016,"GSF Deliveries","Recharge","Jan","0"
"Pinal","CAIDD","AWBA Pinal AMA",2016,"GSF Deliveries","Recharge","Feb","0"
"Pinal","CAIDD","AWBA Pinal AMA",2016,"GSF Deliveries","Recharge","Mar","0"
"Pinal","CAIDD","AWBA Pinal AMA",2016,"GSF Deliveries","Recharge","Apr","0"
"Pinal","CAIDD","AWBA Pinal AMA",2016,"GSF Deliveries","Recharge","May","0"
"Pinal","CAIDD","AWBA Pinal AMA",2016,"GSF Deliveries","Recharge","Jun","0"
"Pinal","CAIDD","AWBA Pinal AMA",2016,"GSF Deliveries","Recharge","Jul","0"
"Pinal","CAIDD","AWBA Pinal AMA",2016,"GSF Deliveries","Recharge","Aug","0"
"Pinal","CAIDD","AWBA Pinal AMA",2016,"GSF Deliveries","Recharge","Sep","1457"
"Pinal","CAIDD","AWBA Pinal AMA",2016,"GSF Deliveries","Recharge","Oct","2810"
"Pinal","CAIDD","AWBA Pinal AMA",2016,"GSF Deliveries","Recharge","Nov","1573"
"Pinal","CAIDD","AWBA Pinal AMA",2016,"GSF Deliveries","Recharge","Dec","0"
"Pinal","CAIDD","AZWC, Casa Grande",2016,"GSF Deliveries","Recharge","Jan","0"
"Pinal","CAIDD","AZWC, Casa Grande",2016,"GSF Deliveries","Recharge","Feb","0"
"Pinal","CAIDD","AZWC, Casa Grande",2016,"GSF Deliveries","Recharge","Mar","0"
"Pinal","CAIDD","AZWC, Casa Grande",2016,"GSF Deliveries","Recharge","Apr","0"
"Pinal","CAIDD","AZWC, Casa Grande",2016,"GSF Deliveries","Recharge","May","1100"
"Pinal","CAIDD","AZWC, Casa Grande",2016,"GSF Deliveries","Recharge","Jun","0"
"Pinal","CAIDD","AZWC, Casa Grande",2016,"GSF Deliveries","Recharge","Jul","0"
"Pinal","CAIDD","AZWC, Casa Grande",2016,"GSF Deliveries","Recharge","Aug","0"
"Pinal","CAIDD","AZWC, Casa Grande",2016,"GSF Deliveries","Recharge","Sep","0"
"Pinal","CAIDD","AZWC, Casa Grande",2016,"GSF Deliveries","Recharge","Oct","0"
"Pinal","CAIDD","AZWC, Casa Grande",2016,"GSF Deliveries","Recharge","Nov","0"
"Pinal","CAIDD","AZWC, Casa Grande",2016,"GSF Deliveries","Recharge","Dec","0"
"Pinal","CAIDD","AZWC, Coolidge",2016,"GSF Deliveries","Recharge","Jan","0"
"Pinal","CAIDD","AZWC, Coolidge",2016,"GSF Deliveries","Recharge","Feb","0"
"Pinal","CAIDD","AZWC, Coolidge",2016,"GSF Deliveries","Recharge","Mar","0"
"Pinal","CAIDD","AZWC, Coolidge",2016,"GSF Deliveries","Recharge","Apr","0"
"Pinal","CAIDD","AZWC, Coolidge",2016,"GSF Deliveries","Recharge","May","1400"
"Pinal","CAIDD","AZWC, Coolidge",2016,"GSF Deliveries","Recharge","Jun","0"
"Pinal","CAIDD","AZWC, Coolidge",2016,"GSF Deliveries","Recharge","Jul","0"
"Pinal","CAIDD","AZWC, Coolidge",2016,"GSF Deliveries","Recharge","Aug","0"
"Pinal","CAIDD","AZWC, Coolidge",2016,"GSF Deliveries","Recharge","Sep","0"
"Pinal","CAIDD","AZWC, Coolidge",2016,"GSF Deliveries","Recharge","Oct","0"
"Pinal","CAIDD","AZWC, Coolidge",2016,"GSF Deliveries","Recharge","Nov","0"
"Pinal","CAIDD","AZWC, Coolidge",2016,"GSF Deliveries","Recharge","Dec","0"
"Pinal","CAIDD","GRIC",2016,"GSF Deliveries","Recharge","Jan","0"
"Pinal","CAIDD","GRIC",2016,"GSF Deliveries","Recharge","Feb","0"
"Pinal","CAIDD","GRIC",2016,"GSF Deliveries","Recharge","Mar","3000"
"Pinal","CAIDD","GRIC",2016,"GSF Deliveries","Recharge","Apr","6000"
"Pinal","CAIDD","GRIC",2016,"GSF Deliveries","Recharge","May","6000"
"Pinal","CAIDD","GRIC",2016,"GSF Deliveries","Recharge","Jun","0"
"Pinal","CAIDD","GRIC",2016,"GSF Deliveries","Recharge","Jul","3000"
"Pinal","CAIDD","GRIC",2016,"GSF Deliveries","Recharge","Aug","0"
"Pinal","CAIDD","GRIC",2016,"GSF Deliveries","Recharge","Sep","0"
"Pinal","CAIDD","GRIC",2016,"GSF Deliveries","Recharge","Oct","0"
"Pinal","CAIDD","GRIC",2016,"GSF Deliveries","Recharge","Nov","46"
"Pinal","CAIDD","GRIC",2016,"GSF Deliveries","Recharge","Dec","1914"
"Pinal","CAIDD","Total",2016,"GSF Deliveries","Recharge","Jan","0"
"Pinal","CAIDD","Total",2016,"GSF Deliveries","Recharge","Feb","0"
"Pinal","CAIDD","Total",2016,"GSF Deliveries","Recharge","Mar","3000"
"Pinal","CAIDD","Total",2016,"GSF Deliveries","Recharge","Apr","6000"
"Pinal","CAIDD","Total",2016,"GSF Deliveries","Recharge","May","8500"
"Pinal","CAIDD","Total",2016,"GSF Deliveries","Recharge","Jun","0"
"Pinal","CAIDD","Total",2016,"GSF Deliveries","Recharge","Jul","3000"
"Pinal","CAIDD","Total",2016,"GSF Deliveries","Recharge","Aug","0"
"Pinal","CAIDD","Total",2016,"GSF Deliveries","Recharge","Sep","1457"
"Pinal","CAIDD","Total",2016,"GSF Deliveries","Recharge","Oct","2810"
"Pinal","CAIDD","Total",2016,"GSF Deliveries","Recharge","Nov","1619"
"Pinal","CAIDD","Total",2016,"GSF Deliveries","Recharge","Dec","1914"
"Pinal","HIDD","AWBA Pinal AMA",2016,"GSF Deliveries","Recharge","Jan","0"
"Pinal","HIDD","AWBA Pinal AMA",2016,"GSF Deliveries","Recharge","Feb","0"
"Pinal","HIDD","AWBA Pinal AMA",2016,"GSF Deliveries","Recharge","Mar","0"
"Pinal","HIDD","AWBA Pinal AMA",2016,"GSF Deliveries","Recharge","Apr","0"
"Pinal","HIDD","AWBA Pinal AMA",2016,"GSF Deliveries","Recharge","May","0"
"Pinal","HIDD","AWBA Pinal AMA",2016,"GSF Deliveries","Recharge","Jun","2381"
"Pinal","HIDD","AWBA Pinal AMA",2016,"GSF Deliveries","Recharge","Jul","3459"
"Pinal","HIDD","AWBA Pinal AMA",2016,"GSF Deliveries","Recharge","Aug","0"
"Pinal","HIDD","AWBA Pinal AMA",2016,"GSF Deliveries","Recharge","Sep","0"
"Pinal","HIDD","AWBA Pinal AMA",2016,"GSF Deliveries","Recharge","Oct","0"
"Pinal","HIDD","AWBA Pinal AMA",2016,"GSF Deliveries","Recharge","Nov","0"
"Pinal","HIDD","AWBA Pinal AMA",2016,"GSF Deliveries","Recharge","Dec","0"
"Pinal","HIDD","AZWC, Casa Grande",2016,"GSF Deliveries","Recharge","Jan","0"
"Pinal","HIDD","AZWC, Casa Grande",2016,"GSF Deliveries","Recharge","Feb","0"
"Pinal","HIDD","AZWC, Casa Grande",2016,"GSF Deliveries","Recharge","Mar","0"
"Pinal","HIDD","AZWC, Casa Grande",2016,"GSF Deliveries","Recharge","Apr","0"
"Pinal","HIDD","AZWC, Casa Grande",2016,"GSF Deliveries","Recharge","May","0"
"Pinal","HIDD","AZWC, Casa Grande",2016,"GSF Deliveries","Recharge","Jun","0"
"Pinal","HIDD","AZWC, Casa Grande",2016,"GSF Deliveries","Recharge","Jul","0"
"Pinal","HIDD","AZWC, Casa Grande",2016,"GSF Deliveries","Recharge","Aug","0"
"Pinal","HIDD","AZWC, Casa Grande",2016,"GSF Deliveries","Recharge","Sep","0"
"Pinal","HIDD","AZWC, Casa Grande",2016,"GSF Deliveries","Recharge","Oct","0"
"Pinal","HIDD","AZWC, Casa Grande",2016,"GSF Deliveries","Recharge","Nov","400"
"Pinal","HIDD","AZWC, Casa Grande",2016,"GSF Deliveries","Recharge","Dec","0"
"Pinal","HIDD","AZWC, Coolidge",2016,"GSF Deliveries","Recharge","Jan","0"
"Pinal","HIDD","AZWC, Coolidge",2016,"GSF Deliveries","Recharge","Feb","0"
"Pinal","HIDD","AZWC, Coolidge",2016,"GSF Deliveries","Recharge","Mar","0"
"Pinal","HIDD","AZWC, Coolidge",2016,"GSF Deliveries","Recharge","Apr","0"
"Pinal","HIDD","AZWC, Coolidge",2016,"GSF Deliveries","Recharge","May","0"
"Pinal","HIDD","AZWC, Coolidge",2016,"GSF Deliveries","Recharge","Jun","0"
"Pinal","HIDD","AZWC, Coolidge",2016,"GSF Deliveries","Recharge","Jul","0"
"Pinal","HIDD","AZWC, Coolidge",2016,"GSF Deliveries","Recharge","Aug","0"
"Pinal","HIDD","AZWC, Coolidge",2016,"GSF Deliveries","Recharge","Sep","0"
"Pinal","HIDD","AZWC, Coolidge",2016,"GSF Deliveries","Recharge","Oct","0"
"Pinal","HIDD","AZWC, Coolidge",2016,"GSF Deliveries","Recharge","Nov","600"
"Pinal","HIDD","AZWC, Coolidge",2016,"GSF Deliveries","Recharge","Dec","0"
"Pinal","HIDD","GRIC",2016,"GSF Deliveries","Recharge","Jan","0"
"Pinal","HIDD","GRIC",2016,"GSF Deliveries","Recharge","Feb","0"
"Pinal","HIDD","GRIC",2016,"GSF Deliveries","Recharge","Mar","0"
"Pinal","HIDD","GRIC",2016,"GSF Deliveries","Recharge","Apr","0"
"Pinal","HIDD","GRIC",2016,"GSF Deliveries","Recharge","May","0"
"Pinal","HIDD","GRIC",2016,"GSF Deliveries","Recharge","Jun","0"
"Pinal","HIDD","GRIC",2016,"GSF Deliveries","Recharge","Jul","5726"
"Pinal","HIDD","GRIC",2016,"GSF Deliveries","Recharge","Aug","4540"
"Pinal","HIDD","GRIC",2016,"GSF Deliveries","Recharge","Sep","2258"
"Pinal","HIDD","GRIC",2016,"GSF Deliveries","Recharge","Oct","2521"
"Pinal","HIDD","GRIC",2016,"GSF Deliveries","Recharge","Nov","146"
"Pinal","HIDD","GRIC",2016,"GSF Deliveries","Recharge","Dec","2760"
"Pinal","HIDD","Total",2016,"GSF Deliveries","Recharge","Jan","0"
"Pinal","HIDD","Total",2016,"GSF Deliveries","Recharge","Feb","0"
"Pinal","HIDD","Total",2016,"GSF Deliveries","Recharge","Mar","0"
"Pinal","HIDD","Total",2016,"GSF Deliveries","Recharge","Apr","0"
"Pinal","HIDD","Total",2016,"GSF Deliveries","Recharge","May","0"
"Pinal","HIDD","Total",2016,"GSF Deliveries","Recharge","Jun","2381"
"Pinal","HIDD","Total",2016,"GSF Deliveries","Recharge","Jul","9185"
"Pinal","HIDD","Total",2016,"GSF Deliveries","Recharge","Aug","4540"
"Pinal","HIDD","Total",2016,"GSF Deliveries","Recharge","Sep","2258"
"Pinal","HIDD","Total",2016,"GSF Deliveries","Recharge","Oct","2521"
"Pinal","HIDD","Total",2016,"GSF Deliveries","Recharge","Nov","1146"
"Pinal","HIDD","Total",2016,"GSF Deliveries","Recharge","Dec","2760"
"Pinal","MSIDD","AWBA Pinal AMA",2016,"GSF Deliveries","Recharge","Jan","0"
"Pinal","MSIDD","AWBA Pinal AMA",2016,"GSF Deliveries","Recharge","Feb","700"
"Pinal","MSIDD","AWBA Pinal AMA",2016,"GSF Deliveries","Recharge","Mar","1090"
"Pinal","MSIDD","AWBA Pinal AMA",2016,"GSF Deliveries","Recharge","Apr","1200"
"Pinal","MSIDD","AWBA Pinal AMA",2016,"GSF Deliveries","Recharge","May","1260"
"Pinal","MSIDD","AWBA Pinal AMA",2016,"GSF Deliveries","Recharge","Jun","510"
"Pinal","MSIDD","AWBA Pinal AMA",2016,"GSF Deliveries","Recharge","Jul","510"
"Pinal","MSIDD","AWBA Pinal AMA",2016,"GSF Deliveries","Recharge","Aug","310"
"Pinal","MSIDD","AWBA Pinal AMA",2016,"GSF Deliveries","Recharge","Sep","200"
"Pinal","MSIDD","AWBA Pinal AMA",2016,"GSF Deliveries","Recharge","Oct","60"
"Pinal","MSIDD","AWBA Pinal AMA",2016,"GSF Deliveries","Recharge","Nov","0"
"Pinal","MSIDD","AWBA Pinal AMA",2016,"GSF Deliveries","Recharge","Dec","0"
"Pinal","MSIDD","AZWC, Casa Grande",2016,"GSF Deliveries","Recharge","Jan","0"
"Pinal","MSIDD","AZWC, Casa Grande",2016,"GSF Deliveries","Recharge","Feb","0"
"Pinal","MSIDD","AZWC, Casa Grande",2016,"GSF Deliveries","Recharge","Mar","0"
"Pinal","MSIDD","AZWC, Casa Grande",2016,"GSF Deliveries","Recharge","Apr","2500"
"Pinal","MSIDD","AZWC, Casa Grande",2016,"GSF Deliveries","Recharge","May","0"
"Pinal","MSIDD","AZWC, Casa Grande",2016,"GSF Deliveries","Recharge","Jun","0"
"Pinal","MSIDD","AZWC, Casa Grande",2016,"GSF Deliveries","Recharge","Jul","0"
"Pinal","MSIDD","AZWC, Casa Grande",2016,"GSF Deliveries","Recharge","Aug","0"
"Pinal","MSIDD","AZWC, Casa Grande",2016,"GSF Deliveries","Recharge","Sep","0"
"Pinal","MSIDD","AZWC, Casa Grande",2016,"GSF Deliveries","Recharge","Oct","0"
"Pinal","MSIDD","AZWC, Casa Grande",2016,"GSF Deliveries","Recharge","Nov","0"
"Pinal","MSIDD","AZWC, Casa Grande",2016,"GSF Deliveries","Recharge","Dec","0"
"Pinal","MSIDD","CAGRD",2016,"GSF Deliveries","Recharge","Jan","0"
"Pinal","MSIDD","CAGRD",2016,"GSF Deliveries","Recharge","Feb","0"
